symbol,date,open,high,low,close,volume
TCS,2024-05-31,3532.904759051333,3542.162149196739,3451.43068539674,3467.67822265625,10956800
TCS,2024-06-03,3526.103542889748,3543.815298291685,3491.3412248298496,3497.81201171875,2156773
TCS,2024-06-04,3495.1196584791387,3537.6278705417226,3392.627636061575,3509.2890625,3395997
TCS,2024-06-05,3510.2334721952598,3574.2792205302862,3495.1194421750433,3538.997314453125,2799670
TCS,2024-06-06,3571.63435096414,3627.2727837806888,3534.321587974697,3618.298828125,4328036
TCS,2024-06-07,3624.8170534773285,3698.2145216133376,3624.8170534773285,3678.330078125,4552445
TCS,2024-06-10,3679.3219869872228,3689.6183285403354,3629.1622034653205,3645.031982421875,1734661
TCS,2024-06-11,3632.0901763711736,3665.1048380918546,3628.311669035547,3638.797119140625,1419898
TCS,2024-06-12,3659.862538168497,3677.9050050406395,3615.512349289223,3619.479736328125,2177001
TCS,2024-06-13,3643.23713885556,3674.5987063691045,3638.7028835305373,3663.40478515625,1932323
TCS,2024-06-14,3673.6538756786167,3673.6538756786167,3616.031636949793,3619.857421875,1860730
TCS,2024-06-18,3614.1898098741085,3629.256562858962,3584.9063758687394,3603.84619140625,1774045
TCS,2024-06-19,3615.7010098615556,3621.557881055292,3582.9225030243783,3591.18798828125,1509050
TCS,2024-06-20,3585.8038156912176,3598.9813152014426,3570.737062326571,3577.538330078125,2846526
TCS,2024-06-21,3615.08724810415,3663.0743420998706,3587.7403447033967,3599.737060546875,4642195
TCS,2024-06-24,3597.8478554509443,3643.426105277136,3581.364161482725,3605.4521484375,1702154
TCS,2024-06-25,3605.6411180787836,3634.5938422484783,3582.8755160198134,3625.9033203125,1338808
TCS,2024-06-26,3631.6179924136177,3652.8248194664434,3628.3117983770853,3642.339599609375,1639845
TCS,2024-06-27,3618.8657792176605,3723.719368748634,3606.6801840344065,3716.303955078125,4526556
TCS,2024-06-28,3700.8593836882187,3740.722593484322,3682.0141228075263,3687.965087890625,2731571
TCS,2024-07-01,3668.930984521538,3780.1135277066987,3668.930984521538,3757.914794921875,2658723
TCS,2024-07-02,3772.4623983184556,3800.6120978156096,3762.024224068573,3794.9443359375,2307449
TCS,2024-07-03,3797.4002085008037,3803.162524946505,3735.9994588608656,3745.681884765625,1821198
TCS,2024-07-04,3778.3658747158024,3823.2356509992096,3761.598747788845,3798.29736328125,2518001
TCS,2024-07-05,3787.953678275629,3803.7761780539627,3767.171887521997,3789.654052734375,1668616
TCS,2024-07-08,3799.289038549238,3808.0268365618135,3757.772736278706,3772.083740234375,1758882
TCS,2024-07-09,3764.3382334203675,3785.0727479543702,3754.9865192673674,3764.810546875,1305801
TCS,2024-07-10,3763.109966642414,3781.6247453008073,3685.933998497865,3692.68798828125,2669716
TCS,2024-07-11,3713.3281952652137,3759.6149115124776,3679.8884965924376,3706.432373046875,4872189
TCS,2024-07-12,3759.6151284962884,3967.386003323572,3751.3969204452933,3952.27197265625,13509164
TCS,2024-07-15,4001.156311371623,4005.2180225102193,3926.8610373129627,3938.338623046875,4848030
TCS,2024-07-16,3940.9838756005574,3962.2850301238987,3915.384391446559,3947.076904296875,2029521
TCS,2024-07-18,3929.6477061172545,4085.51113676854,3929.6477061172545,4076.584228515625,5613364
TCS,2024-07-19,4087.8046089351637,4126.955747028112,4057.364408362997,4073.602294921875,3903354
TCS,2024-07-22,4071.282574456926,4090.2189918084346,4038.191000209214,4059.3525390625,1896386
TCS,2024-07-23,4055.2336119896318,4129.748596183281,4039.4215192139973,4073.5546875,2365208
TCS,2024-07-24,4059.494666466346,4108.350718063942,4041.1264332081723,4077.24755859375,1809793
TCS,2024-07-25,4066.5957262823526,4112.043129044065,4046.902036678233,4092.63330078125,2810342
TCS,2024-07-26,4118.671036198701,4187.268397348249,4106.409520256929,4154.50830078125,3552210
TCS,2024-07-29,4180.214323934273,4195.363458517048,4138.5542038316435,4148.1171875,1746803
TCS,2024-07-30,4157.584736158652,4164.117706946695,4097.177294216961,4133.2041015625,1797906
TCS,2024-07-31,4118.670902108038,4179.267439518362,4113.936797622856,4152.14111328125,2330091
TCS,2024-08-01,4165.44410487899,4184.285749818174,4132.920711925324,4163.2666015625,2202244
TCS,2024-08-02,4132.872913485503,4164.11800080395,4042.9249348414887,4055.28076171875,2811282
TCS,2024-08-05,4013.5734389112836,4013.5734389112836,3891.9069640587004,3934.087646484375,2787771
TCS,2024-08-06,3949.1429334399427,4031.800215504779,3939.532331171562,3949.379638671875,2203067
TCS,2024-08-07,4003.1584593448297,4019.2072572996026,3957.994920939523,3977.07373046875,1237666
TCS,2024-08-08,3958.658292455504,4006.9461596918663,3938.775053005237,3950.657470703125,2441283
TCS,2024-08-09,3992.7430204792345,4027.443907788756,3981.901738189192,4003.8681640625,1302536
TCS,2024-08-12,4005.0521972685856,4013.573584922349,3963.723559610809,3972.52880859375,936912
TCS,2024-08-13,3988.956299705632,4008.839537848005,3960.5516737879557,3973.760009765625,1495593
TCS,2024-08-14,3985.1692159262047,4077.200393436632,3965.4279074613096,4066.83251953125,3226545
TCS,2024-08-16,4118.671156901704,4191.576370483643,4095.0954075700097,4181.20849609375,3457058
TCS,2024-08-19,4185.8954285347645,4255.250063264502,4156.875458820732,4251.22607421875,2055210
TCS,2024-08-20,4265.427758595415,4322.237007322546,4260.693654534821,4282.75439453125,2212298
TCS,2024-08-21,4277.736579801988,4317.503055311436,4253.639804359008,4309.455078125,1896990
TCS,2024-08-22,4317.5030108146375,4318.402675534502,4258.042847258311,4262.58740234375,1829872
TCS,2024-08-23,4260.693506184104,4266.374430859017,4218.086571122263,4226.51318359375,1809253
TCS,2024-08-26,4250.278746663329,4310.0703901887255,4246.491463306979,4263.013671875,1844164
TCS,2024-08-27,4265.428242149461,4270.162346746741,4248.1959164894,4257.99560546875,930697
TCS,2024-08-28,4259.510267771518,4319.8700965173775,4220.2643589002255,4266.421875,1848058
TCS,2024-08-29,4222.821557534789,4313.716371329259,4222.821557534789,4271.86669921875,2133641
TCS,2024-08-30,4260.693345971727,4348.037559564147,4249.141947974499,4311.5849609375,3637222
TCS,2024-09-02,4332.652505910395,4344.014356887433,4272.055967366194,4280.62451171875,1216500
TCS,2024-09-03,4280.62427113772,4313.6210706253505,4256.811818932973,4272.38720703125,1717263
TCS,2024-09-04,4238.869860215786,4248.3852249914535,4200.760320366018,4241.04736328125,1265505
TCS,2024-09-05,4242.704111797141,4259.746886626945,4217.281880213047,4237.9228515625,1688793
TCS,2024-09-06,4236.029155230157,4278.636091754635,4203.884403748528,4219.74365234375,1649179
TCS,2024-09-09,4218.0871166522065,4251.462553433798,4194.890004562873,4212.9267578125,1184938
TCS,2024-09-10,4206.204954860188,4298.519998376398,4204.311312941907,4268.126953125,1385591
TCS,2024-09-11,4281.003340307267,4307.419549702135,4233.4727484543055,4241.14208984375,1325919
TCS,2024-09-12,4270.398636628928,4291.5601745835365,4195.6469473824145,4277.45263671875,2742216
TCS,2024-09-13,4289.098667337487,4305.194622601226,4265.428144890812,4282.09228515625,1458786
TCS,2024-09-16,4286.258044672285,4304.2947971775275,4255.43921052289,4273.2392578125,1155120
TCS,2024-09-17,4273.239877374013,4294.5905059936595,4228.502585133184,4266.0439453125,1699364
TCS,2024-09-18,4257.900566019319,4257.900566019319,4091.2129384450927,4115.025390625,2961779
TCS,2024-09-19,4156.590462569691,4187.031121100962,4054.0971111064046,4067.68408203125,2927551
TCS,2024-09-20,4087.3312291065054,4100.397635485621,4002.6855294157867,4057.032958984375,5447908
TCS,2024-09-23,4071.32949426943,4080.229517445096,4026.828916076253,4041.504638671875,1702319
TCS,2024-09-24,4025.551067266487,4062.808562887148,4014.5206960245882,4044.156005859375,3012026
TCS,2024-09-25,4026.2131833235376,4061.482255162534,4014.5198549622787,4047.421875,2713073
TCS,2024-09-26,4033.456837871287,4087.2360774502895,4033.456837871287,4064.228515625,3964251
TCS,2024-09-27,4104.468833102264,4145.182134099588,4071.377255854054,4079.567626953125,3012477
TCS,2024-09-30,4058.926049161128,4070.1459682536542,4033.5038178792897,4041.504638671875,2503416
TCS,2024-10-01,4029.243299789114,4067.305683040906,4017.3137268821633,4059.873046875,1823365
TCS,2024-10-03,4035.9187010687683,4051.4464707512293,3986.1158312368952,4007.656005859375,3350119
TCS,2024-10-04,4000.318271301223,4069.436196462167,3999.4186065272825,4026.119140625,2965463
TCS,2024-10-07,4046.61726791575,4068.7256257487174,4004.4837429065424,4045.623291015625,1472619
TCS,2024-10-08,4045.3869945057163,4051.825191579924,3980.3878333935318,4027.06591796875,1541867
TCS,2024-10-09,4033.457129138987,4066.5958614206456,4020.8645957979184,4026.7822265625,1082504
TCS,2024-10-10,4027.065497608203,4065.5065138830532,3975.3218342504942,4002.590087890625,2378875
TCS,2024-10-11,3922.6790858954605,4016.367201197805,3893.753891609714,3928.549560546875,5759183
TCS,2024-10-14,3919.8382019814067,3943.8873583904956,3902.984976280472,3916.666259765625,2137590
TCS,2024-10-15,3911.364268047913,3948.1959706652674,3877.231559755508,3897.8720703125,2759474
TCS,2024-10-16,3867.7632605900644,3896.1678867388287,3850.9098028436433,3877.18408203125,2359151
TCS,2024-10-17,3894.0845506582914,3910.3228978529323,3875.2902957519555,3890.48681640625,2522659
TCS,2024-10-18,3881.944647481302,3935.238244757566,3872.4533402747466,3913.313232421875,2361000
TCS,2024-10-21,3922.3776803062365,3929.3538837407996,3862.9620049373275,3872.31103515625,1595450
TCS,2024-10-22,3859.1654759681237,3881.75483326371,3802.5499216715493,3811.234375,1928049
TCS,2024-10-23,3796.143361546141,3904.2965301967497,3791.919544419266,3859.40283203125,1966476
TCS,2024-10-24,3800.319338767848,3871.504141566946,3800.319338767848,3841.986083984375,2676744
TCS,2024-10-25,3850.6706983285853,3883.842769480241,3827.5592734218494,3851.145263671875,1759676
TCS,2024-10-28,3861.9653632236445,3923.7063623671393,3844.928513292037,3882.75146484375,1532534
TCS,2024-10-29,3887.497254393904,3894.7580119042254,3853.5658302619245,3867.945068359375,1445885
TCS,2024-10-30,3867.7076804676617,3898.079863479923,3853.518222560894,3876.86669921875,1935002
TCS,2024-10-31,3862.962154926698,3870.839986500922,3758.557772361112,3766.577880859375,3740372
TCS,2024-11-01,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895
TCS,2024-11-04,3764.5373521831416,3788.834960428504,3714.1859193893415,3762.49658203125,2269192
TCS,2024-11-05,3740.6188761258177,3783.234749379866,3740.6188761258177,3769.330078125,967590
TCS,2024-11-06,3799.9400361634475,3938.7026764053235,3773.032086197068,3929.069091796875,3792017
TCS,2024-11-07,3957.5902722464216,3991.853518092011,3877.2462233751357,3939.746337890625,3724349
TCS,2024-11-08,3943.637967299403,3957.6376448006463,3908.187843785678,3936.044921875,1648039
TCS,2024-11-11,3918.201520379155,4018.903916361986,3908.1879134815194,3985.115234375,1406487
TCS,2024-11-12,4001.5350272065516,4003.4332886046573,3952.51251928902,3983.881103515625,1587640
TCS,2024-11-13,3965.563477283957,3983.2646739668166,3920.9065952008664,3939.22509765625,1098813
TCS,2024-11-14,3924.655300859059,3948.383567490613,3907.049112395529,3935.000732421875,1825432
TCS,2024-11-18,3998.687803877484,3998.687803877484,3787.2214288591285,3815.031005859375,3313944
TCS,2024-11-19,3815.410720482754,3921.950650276649,3809.9059473493503,3834.061279296875,1776233
TCS,2024-11-21,3839.138846704682,3884.2700598437223,3819.302106879864,3865.667236328125,2384347
TCS,2024-11-22,3863.911465406242,4038.504260476663,3847.7762418955795,4028.6806640625,3096553
TCS,2024-11-25,4062.2798980460716,4107.933183046781,4035.8942467022307,4095.594482421875,4052167
TCS,2024-11-26,4101.240893559863,4144.47407361588,4090.7531850402665,4131.28125,2060669
TCS,2024-11-27,4137.212690068221,4154.723870200495,4104.087663969652,4112.1552734375,1558993
TCS,2024-11-28,4099.295273395061,4119.179745870457,4017.670037573812,4028.964599609375,2558544
TCS,2024-11-29,4005.331099119542,4080.027862103414,3982.219676510733,4053.594482421875,2017425
TCS,2024-12-02,4052.7879830735096,4070.0623467391047,4014.87002722247,4059.099609375,1670944
TCS,2024-12-03,4094.882078988639,4104.990228133534,4048.469681005338,4083.8720703125,2010905
TCS,2024-12-04,4094.1224503683907,4163.789012881952,4070.8687487593297,4132.89453125,3302642
TCS,2024-12-05,4176.934278953506,4260.647793669346,4138.209931031042,4236.966796875,3746747
TCS,2024-12-06,4226.4788315167725,4237.868399443609,4188.276322428843,4219.3603515625,1842087
TCS,2024-12-09,4205.076018232145,4242.044378496654,4190.933600979431,4225.671875,2066639
TCS,2024-12-10,4200.995479380061,4265.204089616263,4187.66037612314,4207.06982421875,2087828
TCS,2024-12-11,4206.404597631399,4222.349806544079,4182.818609222603,4202.228515625,1635256
TCS,2024-12-12,4204.696352489294,4256.851270827812,4200.852558457947,4228.330078125,1914642
TCS,2024-12-13,4209.347069742307,4266.247172902569,4170.859544659024,4246.3154296875,1967048
TCS,2024-12-16,4232.1737900519,4247.359881247422,4173.327686669254,4190.60205078125,1646224
TCS,2024-12-17,4185.666159565598,4207.44889332409,4098.346139910261,4108.31201171875,3225027
TCS,2024-12-18,4092.366754522636,4140.107840205238,4071.3908747482337,4126.677734375,1575404
TCS,2024-12-19,4064.178110702765,4142.006836783481,4045.1954945855173,4054.591796875,3015763
TCS,2024-12-20,4108.7866456248585,4159.090570831168,3941.2650833812017,3958.159423828125,4116989
TCS,2024-12-23,3986.39622640784,4002.484177211474,3905.5778396822147,3946.77001953125,2195338
TCS,2024-12-24,3946.77033195685,4003.43362482616,3946.77033195685,3966.89208984375,1181886
TCS,2024-12-26,3966.8916181900954,3986.301525685132,3932.3906257955578,3957.020751953125,1208464
TCS,2024-12-27,3951.2313201079583,3968.26840248144,3936.282510765729,3952.9873046875,858100
TCS,2024-12-30,3939.8413510297137,3985.684176313855,3902.825255464751,3947.244384765625,1527169
TCS,2024-12-31,3924.655496583325,3929.353878987766,3826.9425360658684,3886.50048828125,1555429
TCS,2025-01-01,3886.1208416217773,3923.706511928217,3877.62616777211,3903.2529296875,763161
TCS,2025-01-02,3910.4184830195177,3970.2137171045247,3888.541205767093,3963.33251953125,1720835
TCS,2025-01-03,3967.3187611479693,3967.3187611479693,3884.127322418678,3891.340576171875,1791953
TCS,2025-01-06,3896.656302584134,3938.560332599053,3859.545197490021,3886.6904296875,2085593
TCS,2025-01-07,3905.6256161656233,3929.7334436078268,3807.4853613249484,3823.38330078125,2669054
TCS,2025-01-08,3829.6473413152235,3916.113240154538,3813.3698426153405,3899.408447265625,2181277
TCS,2025-01-09,3892.3851104960186,3927.2656647049257,3820.535960823577,3833.396728515625,2392472
TCS,2025-01-10,3986.3490838137277,4078.41476503514,3957.875161786487,4048.659423828125,7894300
TCS,2025-01-13,4029.059922352462,4103.044847646488,4012.355128925775,4072.81494140625,4003771
TCS,2025-01-14,4083.160028403723,4094.454590373018,4004.429456147033,4017.71728515625,3441709
TCS,2025-01-15,4003.4336440894426,4039.9279080856195,3993.4204997024085,4033.42626953125,1653474
TCS,2025-01-16,4043.2968742708517,4075.567318807286,3978.613708278282,3992.328369140625,2637705
TCS,2025-01-17,4020.939695681563,4021.6165011799776,3963.08887255939,3986.52880859375,1761466
TCS,2025-01-20,4007.3107665807174,4007.3107665807174,3932.206591942462,3941.58251953125,1287799
TCS,2025-01-21,3958.497981875744,3973.6734816653625,3895.379258358407,3901.033935546875,1971591
TCS,2025-01-22,3914.711087541146,4024.0812547656583,3909.104787428617,4017.750244140625,2409223
TCS,2025-01-23,4028.7691913739204,4051.339285916404,4001.7526640783626,4006.97265625,1822998
TCS,2025-01-24,3966.9068713794295,4038.4349192551795,3966.9068713794295,4013.641845703125,1910099
TCS,2025-01-27,3964.973867046099,4017.5084152856,3906.0599315038703,3929.354736328125,1551782
TCS,2025-01-28,3934.8163629909964,3964.974090445813,3893.7360609812577,3905.335205078125,2468272
TCS,2025-01-29,3918.5772926221866,3970.6285432095738,3918.5772926221866,3962.84716796875,1217089
TCS,2025-01-30,3962.943972286711,3991.941831258984,3922.927021299046,3963.0888671875,1531251
TCS,2025-01-31,3972.7066328908318,3990.5405047390313,3948.7833995175843,3975.0263671875,1492943
TCS,2025-02-01,3975.6063179805924,3997.741255116248,3920.510387972108,3937.08740234375,437172
TCS,2025-02-03,3896.2488211358454,3940.8089579536745,3865.1245003058734,3932.73779296875,1265713
TCS,2025-02-04,3947.285122132378,3981.2610880254483,3930.2248097290194,3969.85498046875,2547132
TCS,2025-02-05,4011.3703550712034,4011.3703550712034,3939.8423053663196,3954.43798828125,1693912
TCS,2025-02-06,3968.259986916976,4001.2209788539626,3916.2089750568643,3946.36669921875,2284536
TCS,2025-02-07,3953.374595002479,3953.374595002479,3874.113784051329,3894.798828125,1548940
TCS,2025-02-10,3905.045086746592,3916.644230568612,3880.2520112210996,3902.096923828125,1339511
TCS,2025-02-11,3884.1662899452554,3905.044841909931,3822.8842449885587,3831.148681640625,1810908
TCS,2025-02-12,3838.446649169052,3887.404606196338,3808.5303361658844,3818.1962890625,1678002
TCS,2025-02-13,3835.4501025039126,3851.3505477933163,3771.896462322554,3779.532470703125,2277310
TCS,2025-02-14,3793.886412954254,3816.1181040365336,3769.72153134308,3803.407470703125,1681975
TCS,2025-02-17,3727.6744742582173,3802.585603975581,3727.3844484945375,3774.071044921875,1799806
TCS,2025-02-18,3768.174803332807,3793.3062796669183,3735.4073189681676,3743.816650390625,2149879
TCS,2025-02-19,3742.850263486918,3745.508400554833,3642.2759755929487,3657.693359375,4366672
TCS,2025-02-20,3635.8479421943407,3661.46271568049,3625.9887180872706,3653.14990234375,2888572
TCS,2025-02-21,3649.960829636532,3689.494485426881,3648.897480347518,3659.530029296875,1833931
TCS,2025-02-24,3618.111196511734,3637.4914799757285,3547.4048428794777,3552.81787109375,2508516
TCS,2025-02-25,3503.907852529123,3535.8054964280086,3500.283120267886,3508.305908203125,4101954
TCS,2025-02-27,3491.0520789257853,3516.4735816470966,3480.419530987875,3491.873779296875,3823856
TCS,2025-02-28,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018
TCS,2025-03-03,3368.584583379958,3405.5568531975428,3360.0301206751515,3376.36572265625,4990439
TCS,2025-03-04,3357.952083726606,3432.3799220820893,3348.576156481458,3414.06298828125,2797737
TCS,2025-03-05,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894
TCS,2025-03-06,3438.179549305139,3488.87742658408,3417.977801534333,3481.289794921875,2786513
TCS,2025-03-07,3479.7427842726975,3503.907664719036,3454.997852301583,3490.568603515625,2051315
TCS,2025-03-10,3486.0259949428714,3501.1049762137254,3462.9244613654673,3469.73876953125,1004626
TCS,2025-03-11,3439.146018462038,3468.8688234276665,3419.4757100500633,3455.8681640625,1995450
TCS,2025-03-12,3445.912018992584,3450.020048748746,3370.3726956351015,3389.076171875,3174167
TCS,2025-03-13,3385.306695598729,3406.5717917540665,3367.714708703622,3393.764404296875,1693004
TCS,2025-03-17,3372.450776071524,3412.516101378981,3361.1900359739784,3380.860107421875,2690906
TCS,2025-03-18,3380.860107421875,3380.860107421875,3380.860107421875,3380.860107421875,0
TCS,2025-03-19,3428.5132810234372,3428.5132810234372,3347.0776328908673,3380.2802734375,3051244
TCS,2025-03-20,3394.68252652922,3459.3960314822807,3394.68252652922,3444.123779296875,2845192
TCS,2025-03-21,3358.9186380800415,3495.450223009194,3349.252685164703,3458.57470703125,4161925
TCS,2025-03-24,3479.743186623358,3527.8313042718337,3447.458997008205,3507.72607421875,1834751
TCS,2025-03-25,3523.240118036511,3586.0688169864075,3516.4739504572913,3535.564208984375,3135390
TCS,2025-03-26,3525.8981793165126,3557.5541769513875,3504.729835597497,3514.347412109375,1734499
TCS,2025-03-27,3494.0970689111577,3540.638537603521,3489.892285017066,3529.232666015625,2528474
TCS,2025-03-28,3529.0393930182477,3538.656968927356,3471.9135171595426,3485.6875,2051919
TCS,2025-04-01,3453.354865404157,3464.277439125219,3407.248318336048,3432.1865234375,2618493
TCS,2025-04-02,3425.6135625063594,3445.0422214056125,3412.129605979645,3425.565185546875,1764313
TCS,2025-04-03,3374.383992326158,3385.0165399960483,3282.7023391603534,3289.468505859375,4537821
TCS,2025-04-04,3250.2735845869393,3286.0857531447828,3185.414942880682,3189.1845703125,5317367
TCS,2025-04-07,2996.4454369330797,3181.4516833870694,2953.963620596823,3164.681396484375,6623955
TCS,2025-04-08,3191.7460628104113,3237.127665022999,3146.5577324611054,3182.949951171875,5557558
TCS,2025-04-09,3151.6321497293247,3160.76642752928,3104.752280697163,3138.148193359375,2990265
TCS,2025-04-11,3179.663390613554,3188.7492913945475,3098.904311833949,3123.552490234375,7108961
TCS,2025-04-15,3203.683386247662,3203.683386247662,3130.415650876791,3139.69482421875,3512160
TCS,2025-04-16,3139.695005759879,3168.596348657385,3121.136422017699,3164.43994140625,2384391
TCS,2025-04-17,3137.08483655699,3193.244114128983,3110.5034675829284,3188.700927734375,2932346
TCS,2025-04-21,3180.1953142330854,3241.9606599617177,3174.3957423905777,3210.64306640625,2432946
TCS,2025-04-22,3211.6096198122023,3222.531957851611,3184.931495290658,3203.683349609375,2710498
TCS,2025-04-23,3252.593171873855,3306.625754540036,3225.818529364827,3298.98974609375,3543923
TCS,2025-04-24,3287.487161364933,3298.5062526941524,3274.534643572778,3287.970458984375,2252175
TCS,2025-04-25,3305.7558885472554,3361.625143451318,3291.256959211522,3332.820556640625,2742991
TCS,2025-04-28,3320.2546435993536,3342.2930622298845,3291.2567864500143,3328.470703125,1593296
TCS,2025-04-29,3339.586779424834,3378.250591632357,3315.808440523134,3356.502197265625,1578332
TCS,2025-04-30,3356.0188189819924,3392.65268577439,3253.5597190937174,3338.330078125,2809332
TCS,2025-05-02,3356.0185874198487,3374.867194117627,3305.7556362257724,3316.38818359375,1721761
TCS,2025-05-05,3334.753505470742,3387.4329449049897,3331.27366828836,3338.909912109375,1284443
TCS,2025-05-06,3344.419921875,3356.9856614658597,3322.1882287527096,3344.419921875,1324763
TCS,2025-05-07,3306.335993163342,3343.936456116555,3306.335993163342,3330.017578125,1477128
TCS,2025-05-08,3332.8203442362383,3360.8516058321925,3314.165009149484,3333.690185546875,2543591
TCS,2025-05-09,3285.457254527544,3331.0805031274213,3284.5874131966707,3325.377685546875,2531757
TCS,2025-05-12,3387.916425868549,3509.22413241534,3385.209911911905,3499.46142578125,2228678
TCS,2025-05-13,3499.461570957545,3501.9748131612287,3393.232840630001,3397.58251953125,3062887
TCS,2025-05-14,3403.3820953219624,3442.0459078220697,3391.396407841002,3430.15673828125,2119499
TCS,2025-05-15,3444.945682102287,3479.7431132346333,3396.712670565691,3460.314453125,3548330
TCS,2025-05-16,3473.84680313206,3473.84680313206,3427.6437359304055,3442.3359375,1666727
TCS,2025-05-19,3431.413341631395,3431.413341631395,3386.659931697025,3401.255615234375,2537377
TCS,2025-05-20,3413.82137266364,3439.1461226598826,3377.2840226457647,3381.4404296875,2038374
TCS,2025-05-21,3390.8162851170264,3418.8475485914832,3381.4403579795026,3408.021728515625,1440153
TCS,2025-05-22,3378.2502763697153,3380.956790168703,3336.0101126719387,3360.8515625,2034383
TCS,2025-05-23,3360.851724551366,3416.9142497236344,3349.8326329632987,3397.19580078125,1274331
TCS,2025-05-26,3403.3819012793415,3426.5801874567637,3392.8461073678304,3419.137451171875,967470
TCS,2025-05-27,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680
TCS,2025-05-28,3402.4152283668,3411.114585484783,3376.31715701285,3380.860107421875,1222933
TCS,2025-05-29,3387.626457620242,3414.4978538154573,3370.034470581059,3381.2470703125,3188072
TCS,2025-05-30,3373.4175839622008,3389.5596782127777,3337.7503119241223,3347.7060546875,3404365
TCS,2025-06-02,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585
TCS,2025-06-03,3330.8873298742683,3357.468700034321,3286.9072447003623,3291.4501953125,2848125
TCS,2025-06-04,3304.9078969735056,3310.56402774214,3286.379348716646,3297.0087890625,2544807
TCS,2025-06-05,3324.4116310325603,3324.4116310325603,3280.2356236372652,3287.4521484375,3584683
TCS,2025-06-06,3287.4522468224686,3306.7607545858014,3275.359787909923,3300.22705078125,2070390
TCS,2025-06-09,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678
TCS,2025-06-10,3354.642197095073,3399.305794893864,3338.259013167141,3376.973876953125,2419874
TCS,2025-06-11,3383.8979728571367,3402.4265208353168,3363.516665314218,3385.750732421875,2847013
TCS,2025-06-12,3385.750821410403,3388.4813919586536,3338.2592737504274,3348.986328125,4060134
TCS,2025-06-13,3309.003623498393,3364.8818717382055,3309.003623498393,3360.200927734375,2178493
TCS,2025-06-16,3354.642349665819,3421.9302340050463,3341.1847251814343,3409.54541015625,1934088
TCS,2025-06-17,3422.905437301184,3432.6573046439225,3401.5489430536663,3428.073974609375,2111940
TCS,2025-06-18,3431.7796073253016,3450.2105407013996,3357.665418209048,3365.75927734375,2696327
TCS,2025-06-19,3364.3944071832107,3365.3695939679014,3328.3124961496515,3339.03955078125,2672768
TCS,2025-06-20,3340.0145242959966,3360.786049100129,3326.2642962767654,3350.448974609375,2351248
TCS,2025-06-23,3330.262945402313,3340.014813470841,3286.379539093937,3309.39404296875,3123421
TCS,2025-06-24,3349.376392565029,3356.690292940616,3298.081476031171,3306.27294921875,3403048
TCS,2025-06-25,3322.7537403887272,3364.3941654870573,3315.634829755361,3359.3232421875,1757699
TCS,2025-06-26,3359.3232652421043,3365.759354753242,3330.555256962972,3356.397705078125,2879106
TCS,2025-06-27,3369.2703330730474,3380.387367158931,3345.8658502962735,3355.71533203125,1778433
